title,28 Days Later,300,7 Virgins,8 Women,88 Minutes,A Bridge Too Far,A Close Shave,A Kiss Before Dying,A Perfect Murder,A Tale of Two Cities,"A Woman, a Gun and a Noodle Shop",Addicted to Love,Adventures of Zatôichi,Ali: Fear Eats the Soul,Alien,American Beauty,American Graffiti,American Pie 2,"Amigo, Stay Away",Amélie,An Unfinished Life,Annaluise & Anton,Anybody's Son Will Do,Ask the Dust,Back to the Future,Bad Education,Batman Begins,Beat,Because I Said So,Ben X,Berlin: Symphony of a Great City,Best Worst Movie,Beverly Hills Cop III,Big Bad Mama,Big Girls Don't Cry... They Get Even,Birdman of Alcatraz,Black Rain,Bonnie and Clyde,Brake,Breaking and Entering,Broken Flowers,Brothers,Bullitt,Caesar Must Die,Carry On Doctor,Casino,Cat on a Hot Tin Roof,"Clean, Shaven",Cleopatra Jones and the Casino of Gold,Closer,Cold Mountain,Color of Night,Cube,Dead Man,Dead Poets Society,Destroy All Monsters,Die Hard,Dirty Dancing,Disclosure,Dog Day Afternoon,Dollman vs. Demonic Toys,Don Q Son of Zorro,"Don't Worry, I'm Fine",Downhill Racer,Dr. Jekyll and Mr. Hyde,Dreamgirls,EVA,Edward Scissorhands,"Edward, My Son",Eight Miles High,Elevator to the Gallows,Enough,Escape from New York,Escape from the Planet of the Apes,Evil Dead II,Eyes Wide Shut,"Farewell, My Lovely",Final Fantasy VII: Advent Children,Finding Neverland,Flags of Our Fathers,Flashdance,Forbidden Planet,Frances,Frankenstein Created Woman,Frankenstein Unbound,Galaxy Quest,Ghost Dog: The Way of the Samurai,Godzilla,Gravity,Gremlins 2: The New Batch,Guter Junge,Halloween,Hannibal Rising,Harry Potter and the Philosopher's Stone,Heart of the Country,Hero,Hitman,Hollywoodland,Horrible Bosses,Hotel Very Welcome,Hour of the Gun,House of 1000 Corpses,House of Dracula,Human Nature,In Time,Jack & Sarah,James Dean,Joshua,Ken Park,Kill Bill: Vol. 1,Killer,King Kong vs. Godzilla,Kiss of the Dragon,Los Olvidados,Love Is the Devil: Study for a Portrait of Francis Bacon,Mad Dog Coll,Madame Bovary,Mala Noche,Malcolm X,Man of Marble,Mean Streets,Meet Me in St. Louis,Meet the Robinsons,Memoirs of an Invisible Man,Metamorphosis,Minority Report,Mission to Mars,Mission: Impossible,Modern Times,Mr. Smith Goes to Washington,My Own Private Idaho,My Sweet Little Village,My Tutor,Nell,New York Doll,No Reservations,Notorious,Olga's House of Shame,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,One Night at McCool's,Or (My Treasure),Out of Time,Pirates of the Caribbean: The Curse of the Black Pearl,Postal,Prime,Read It and Weep,Reality Bites,Reclaim Your Brain,Return of the Jedi,Revolutionary Road,Righteous Ties,Rocky II,Rocky III,"Rome, Open City",Romeo Must Die,Roustabout,Rumble Fish,Rush Hour,Saw II,Secret Agent,Shiloh,Short Circuit,Shortbus,Sicko,Snatch,Sommersby,Soul Assassin,Space Jam,Spanglish,Straw Dogs,Stuck on You,Summer '04,Sunshine,Sweet November,Swept from the Sea,Teheran '43,Terminator 2: Judgment Day,Terminator Salvation,That Most Important Thing: Love,The Bachelor,The Beach,The Big Blue,The Big Parade,The Bourne Identity,The Boys from County Clare,The Breakfast Club,The Bridge,The Chorus,The Coast Guard,The Contract,The Crazy Family,The Dawn Patrol,The Diving Bell and the Butterfly,The Elephant Man,The Ewok Adventure,The Fifth Element,The Getaway,The Gift,The Great Dictator,The Hunchback of Notre Dame,The Island,The Killing,The Last Laugh,The Last Mistress,The Last Samurai,The Legend of Paul and Paula,The Mikado,The Most Dangerous Game,The Mourning Forest,The Mystery of Chess Boxing,The Night Child,The Nomi Song,The Orphanage,The Out-of-Towners,The Pawnshop,The Perfect Storm,The Prestige,The Projected Man,The Rapture,The Redeemer: Son of Satan!,The Remains of the Day,The Sicilian Clan,The Time Machine,The Vexxer,The Village,The War of the Roses,The Way of the Gun,The Wedding Planner,The White Sound,The Woman with the 5 Elephants,The Wrong Trousers,The Yes Men,This Is 40,Three-Step Dance,To Be or Not to Be,To Catch a Thief,Top of the Food Chain,Torrente 2: Mission in Marbella,"Torrente, the Dumb Arm of the Law",True Romance,Tuya's Marriage,Underworld,Van Gogh,Videodrome,Voyage to the Bottom of the Sea,Walk the Line,We're No Angels,Wedlock,What's Eating Gilbert Grape,What's New Pussycat?,While You Were Sleeping,Willy Wonka & the Chocolate Factory,Wish You Were Here,Within the Woods,Yankee Doodle Dandy,Young Adam,Young Frankenstein,Zatoichi,xXx
28 Days Later,1.0,0.1891000616161361,0.2140528135648006,0.11094983832018632,0.2966842099529523,0.014497303705342066,0.13784923729834378,0.341977943744642,0.10362374462567212,0.3393762217677881,0.08021655461182449,0.29869446319032583,0.19190816469602354,0.24904475841150364,0.05606176816839185,0.055576615413899993,0.10946303182559228,0.08870893088952586,0.3267658170455021,0.11250881791229046,0.11324290170555992,0.18064583817545155,0.20436631246590975,0.28066131239682546,0.1324934054050178,0.3602067632979404,0.08632987866992163,0.2578401800483943,0.17922010276012448,0.10571741771090389,0.18444522266037797,0.10838764749306166,0.07211129044236736,0.2464580296462532,0.26262304774673584,0.10513934241672296,0.15180403847321536,0.1255872616353748,0.19506995640531472,0.08753756050097457,0.07183541824473164,0.253655735193757,0.13130958635700585,0.28853212116746885,0.2606270845639744,0.23590442379590507,0.18934917277279506,0.3803735135960344,0.19083877045564407,0.01959138769927995,0.035284812360735406,0.27011118445709553,0.1738058592070563,0.013901427867787407,0.2520714073125844,0.23026967775798446,-0.0018738458549516156,0.3499337992026926,0.3425287945259509,0.058893263902581386,0.32185045350312935,0.15559977670982644,0.08600263881449252,0.13408204830322323,0.117805770005004,0.1276388854137138,0.33006145052293817,0.01656809434915211,0.07455077679527351,0.03664554257436671,0.27708574668383634,0.15780824562878978,0.11163063219235062,0.36093370216133147,0.3747362219795406,0.16447581919096,0.3085661323185603,0.2072149508869271,0.04175128583255973,0.13146990969091812,0.05121919438443344,0.26859546066338286,0.13177968873229473,0.10018750897333323,0.1036369411181706,0.07951588373622263,0.17757273467988405,0.13495321615052472,0.29279590288313645,0.1456690542144196,0.40958390424782476,0.26625377694631885,-0.015514885204621512,0.12034440358272323,0.15630469779853975,0.38021418518529215,0.34410289933783594,0.16810114439184382,0.07478021310063936,0.39169052878694316,0.12763284547043574,0.17362643137591666,0.14255394744155941,0.1899237026531244,0.17613908093160938,0.2037857077122674,0.20907204476116004,0.1683388475321964,0.18281309040013252,0.3807830087714181,0.2648305441834755,0.22703926749018868,0.2538817292464632,0.11203484212333067,0.19307078888525525,0.129054847835454,0.24617432616974946,0.2929940661014588,0.07582113602562467,0.22452677527802498,0.2572510504566215,0.031182366503835778,0.08646833004723656,0.2303643021363415,0.26321090331258296,0.3250886891993689,0.13525880867807327,0.07827449441305578,0.28210531347822426,0.10938505557846086,0.11937987728413406,0.1207511996615331,0.2598224427850824,0.08959742050472723,0.20886242173483416,0.3537523525135006,0.25389064755336294,0.10512842458139435,0.026551089389555416,0.2095134810800706,0.3336585030631635,0.14521022690718433,0.33847802350427014,0.13637438271647973,0.018493794644145797,0.09165695580597755,0.19163436716637575,0.0832030074719583,0.28015488065577365,0.2456880443102644,0.25471435726536074,0.22367589531000281,0.21203280828634505,-0.017603219096599215,0.1247747676845358,0.23143598387202238,0.1012306854368785,0.1119867925976637,0.11560502617079893,0.048475003904637506,0.19498897398073423,0.38699584725644315,0.3178851540556758,0.11598466199254209,0.21362562242668973,0.22859656380992363,0.2860961364971409,0.18287948309215382,0.2571334946879279,0.08829118070300288,0.36472838239086286,0.15085910685037843,0.10905563650332749,0.1407348970455376,0.25151786914818275,0.17342680666281407,0.2477761750300742,0.10922387213244641,0.14966457770140013,0.10576488227174394,0.1825286831925774,0.206472756655822,0.12728254108801687,0.16836024568514588,0.12684927551401562,0.14779839513254667,0.22343675379508654,0.20976245182550343,0.16228608250112364,0.20023715004517836,0.25412578827710275,0.23823200328364902,0.23413139326227486,0.09554208238560354,0.1342661840033564,0.2679968273683665,0.1664731900434123,0.3099667263394647,0.12452152551268819,0.243143955447575,-0.05150902518153117,0.09213916333638726,0.15343618611761575,0.32948026974413314,0.1913437481367134,0.23948259059136726,0.1842927808576592,0.1284007462022897,0.09431097087982043,0.15229522738550502,0.16504530003496692,0.10851540937438846,0.28074642715997195,0.12160584227026583,0.10849539212567257,0.27400801260914825,0.10111656753188576,0.21109850760307367,0.1120271614581561,0.27573341718127886,0.0832501622561177,0.05467729436463413,0.3122624926725352,0.1662382431307505,0.10146241034341466,0.16841980880846544,0.24356238965683424,0.09312550057493353,0.2738062333337513,0.21841908918669825,0.17110327691774335,0.11922619528357939,0.17371292648198997,0.12540647661287418,0.290326895831783,0.2512285226481971,0.11998354540530327,0.1203302270509638,0.10346992903328504,0.12392390069615933,0.37195326105545945,0.17787233041734468,0.2797472046409483,0.264426948499432,-0.017153285686351678,0.23689341536842085,0.09872121855557202,0.2538728258628808,0.18727006549555703,0.07839102841835914,0.08093495086931432,0.31609893924444155,0.15641994874033577,0.08654256283083048,0.21022225909437126,0.27945316994212244,0.2031462645830603,0.00695378745527705,0.18631958620173952
300,0.1891000616161361,1.0,0.1530353819873075,0.3936912630109024,0.3207683550487186,0.11868629107507336,0.1536592155739161,0.1305090669589959,0.09113107037969305,0.2000732257383565,0.28427547153708166,0.23538932734036883,0.11429536374428916,0.08743450099663624,0.19893303082186647,0.17787070114284528,0.3199788257025637,0.15383372974721682,0.12368058985070951,0.26051289212870676,0.26003537467092774,0.1166755310556403,0.14836711311385828,0.24010102657448645,0.33025950707847496,0.29493284602314296,0.18862513215200397,0.289279677210453,0.18486256599793802,0.16783302690654234,0.35485955788014134,0.2701482781127869,0.17381329750708288,0.22593789476906107,0.28569664861575916,0.2016350332546839,0.0741296385701479,0.24504786156135633,0.20178915164751668,0.23786668342684425,0.11822810376839846,0.16191427856516447,0.2849577055044531,0.33049209171056654,0.24327921106503328,0.21957026014104697,0.3915612326357623,0.20527792011906104,0.31136257390228256,-0.009595379400960422,0.1349750179934907,0.2147602694545487,0.2064751798560256,0.1540771184612448,0.28419070811977903,0.2977019425268267,0.15561933669655947,0.15879053588305722,0.16398720032780076,0.041991370215659914,0.10350211924993336,0.07256887771425324,0.15077328906007295,0.2427616218758717,0.10057660923265498,0.20841063357484538,0.12761936261209259,0.08012134543977846,0.21312231398714981,0.11287435046114275,0.193847877938239,0.2561743997761856,0.22336322127743036,0.16417579005989483,0.33099383702707164,0.3247589084412321,0.31690827372705643,0.29693015698485814,0.1957768647931667,0.1408665513060132,0.17112398213604318,0.4078557030747622,0.3048565870009049,0.2237247226333525,0.35715210591974805,0.21469978735990458,0.05888623664250323,0.36692613674606284,0.20613764689727374,0.2092288595459161,0.11059416202395227,0.3024799692268917,0.06863166371524498,0.15100564050268456,0.2821529130293529,0.2141217176686608,0.2618503223247228,0.24162307311402118,0.2284549076338708,0.1404132326545836,0.18764568896123146,0.23348464030891303,0.2079189455765495,0.1494229000936271,0.3184287455872418,0.14008908201772252,0.2992420402090763,0.12546304320625717,0.1943449784071819,0.30479985495630774,0.3111963644227285,0.31514002730920154,0.2087598153605824,0.1947852716933466,0.17083816350066786,0.2404918251702141,0.1801352693417802,0.1730528890305954,0.1683102826711804,0.2632410701887313,0.3747670431432156,0.17164763637362995,0.18685003776840534,0.22015811156151358,0.10301200373122155,0.14651653926496608,0.276408932138772,0.23335278236637522,0.19650442351103656,0.25669024257173584,0.272078809332281,0.1767970764090492,0.26274214661302286,0.16066975141425474,0.27471755154407246,0.17468179865203687,0.1742607612569735,0.043580337026611224,0.29992025398722033,0.2837270082205525,0.18467958823565292,0.18006590799939257,0.2770240290887668,0.22526303304784132,0.22025047584318505,0.172866124309376,0.20700506365078614,0.12293050129484796,0.30074855064408834,0.14085110939040704,0.24000389418698995,0.24386157269581316,0.20838084458598663,0.09326590436191891,0.3083526594967006,0.21661790852035379,0.26781470550069175,0.12219237267829344,0.16659333810084942,0.11260339488341307,0.2750922469094895,0.2351016067615535,0.16611010072477927,0.32562525993041014,0.1996940780309962,0.18045373430642175,0.07511770451844768,0.19174482327261136,0.2518697068143989,0.1560071040932287,0.2630178500927925,0.2284077391033185,0.1683090507169906,-0.013225787543055796,0.3821577970822423,0.16151173081573372,0.278678199000321,0.31222742179412705,0.0877258540437754,0.2394940434430325,0.3147589394932603,0.171612253528315,0.29176255094707865,0.2884877684771279,0.14031401847628008,0.21533687900197426,0.2757089125973385,0.23198203515344223,0.3062165054823278,0.3676549398603018,0.26464519212839854,0.3386733843443078,0.21662012828366015,0.3009677357070238,0.0502303863810168,0.11698204831168392,0.30200488773967754,0.26328707053577044,0.28561409333630616,0.25590386040874746,0.11185850352361869,0.16016696490281945,0.2985184204306229,0.21251663513004115,0.30321958911666197,0.13505983850829834,0.3140416474730363,0.17753326526105145,0.08598935832152192,0.08197486918670942,0.24067013086823477,0.11823033104040456,0.15721586936676765,0.2875110622881043,0.27005451525627705,0.24451873227884052,0.36788426242403455,0.0902653343082586,0.22111620249687725,0.07712393180315359,0.07896261016427755,0.22971632153137736,0.19586662294139734,0.26897095327442316,0.15750347470633694,0.24867375675614936,0.25751623243391253,0.2842874576631758,0.20853586690160622,0.07100631007723157,0.353608153777061,0.26919583824340454,0.15205050491463404,0.17895435659509804,0.1252663949723779,0.3748283424884912,0.27586077365960027,0.10485500661100214,0.1847033264915397,0.18984973069684435,0.21466658108562459,0.32130187355857465,0.10762663857617459,0.3326491352678474,0.08441521646099438,0.11158693398327553,0.1727701043925912,0.34247828262685454,0.07749757478286116,0.1680638580156968,0.18881812423249836,0.2570475854503373,0.2612450311094187,0.13767802189994569,0.19537394839305608,0.2705126791043889,0.2812556358739809,0.1155078494650983,0.1734154817639255
7 Virgins,0.2140528135648006,0.1530353819873075,1.0,0.2016015730708398,0.18049560324424585,0.213250734324783,0.22935189786282742,0.32255835650927395,0.2119463741617228,0.19445532138321261,0.11025043818061296,0.19507788110036994,0.227287931122253,0.1927867825445543,0.1519565243496778,0.27581371455378456,0.17616027274798915,0.16480940558704477,0.22769678563015142,0.19617782693806993,0.1130067539279371,0.19811404441263622,0.20412527352116208,0.17810980648415384,0.11349468324156899,0.1816652403611115,0.14455751469347064,0.20235529551455464,0.25471873620113583,0.12125074687884603,0.19046614910148746,0.22227451268580156,0.16756034159138503,0.23254510655225757,0.15891305158141802,0.05397196561048189,0.169164748723549,0.19626849542205288,0.1803840579773106,0.2343602490840831,0.2533350230724743,0.2876307263823906,0.11578141179224723,0.2662969390174397,0.22181359825477523,0.13923474815432246,0.13312218959319058,0.1524897855029011,0.27632495586879124,0.1714832053754614,0.13400936208183584,0.16853993971718775,0.2892860940044977,0.13798067745651627,0.13972686424180492,0.1735002550642849,0.244152808107449,0.1884895778397768,0.19548372812963036,0.18448796058913722,0.225143885058683,0.2275653873550824,0.1433904306989824,0.23560938617162555,0.24741408219621933,0.23106169589151573,0.18412191474596648,0.16450801461744968,0.2015092427953953,0.17271089750735602,0.2771998595883265,0.1155290082737728,0.20546107254183196,0.158645472998922,0.20022517805281193,0.15164167696558536,0.1987879679757499,0.18150139791293823,0.30301501583201107,0.25850140697837065,0.18160219612038023,0.16133013699825158,0.22908417650960256,0.1971237880057328,0.20390085174952305,0.08093137638922605,0.14380485453859468,0.1872650119554875,0.2624764599281261,0.14674585245171207,0.24598196154541896,0.09291331854935031,0.10800145549295588,0.1293038475471393,0.2372135453254072,0.2353462742792842,0.21674296530967208,0.21331463220529684,0.25291583148816676,0.2900668238382615,0.13406983523201646,0.28468517113726793,0.22672829348365564,0.1415277956496316,0.2096423435307491,0.2524420139415687,0.14485813885588222,0.20586126361900797,0.20254012717226116,0.16543113272434548,0.23650924985380903,0.15126926502054966,0.18582382240525924,0.1394704654381211,0.26976883273024627,0.23569209309966105,0.23444108042202483,0.23481900796118646,0.2255018994013497,0.19545732592594695,0.13573107352275166,0.07010122858498123,0.09790248713447178,0.10023049884500018,0.2551670243484141,0.20656993024827358,0.20037732545120093,0.1926263597968072,0.17668247480442154,0.1443724978333056,0.1715112200318042,0.11660642682593099,0.18753807838950604,0.13884021736540567,0.22851627673593833,0.12783812864443045,0.1956854202821059,0.141683028680995,0.1455566609360802,0.15893208139513124,0.15945912833809078,0.15772576803929816,0.21260369757933734,0.16779906284049784,0.21804651186252258,0.20304439072823488,0.1798255150380294,0.1795522140903288,0.2103762303510082,0.24412663615436614,0.24434089582704624,0.15746011908027177,0.2244656590227456,0.17066821303727203,0.14121957506318278,0.2774157842570158,0.201519221352041,0.2087357550369841,0.1667889413997147,0.18277693835515751,0.26600273966814736,0.18466157462316823,0.20606289496807634,0.2641410213129027,0.08845169941060745,0.21865458092924603,0.18052409845884926,0.1963052107167536,0.17837359942892086,0.17265482891643313,0.22997956702796024,0.3031354225405215,0.14796575628522013,0.19975066270511946,0.10527762501975599,0.17309641684559018,0.23521576897329569,0.18924204825802698,0.18818936090396773,0.141813832992863,0.14489161061920994,0.255963561003693,0.215307562265735,0.14504202789335616,0.2771650187006605,0.16587731796677285,0.16205991690336324,0.26166339153234847,0.1411095016340915,0.2942348967267931,0.3716083505618284,0.1271915787698127,0.19479866437428905,0.22550211779321747,0.22340735701264822,0.2987915681791645,0.19112096684434543,0.18799728099294405,0.1340947337919449,0.11872887952340565,0.13967828948175973,0.20775006092256035,0.16951189899377397,0.19089777275933997,0.19549172168688828,0.202630980011572,0.16619659519992605,0.20693804879190777,0.20916056365091246,0.22931490354630119,0.3507247937775628,0.18821644660222495,0.20536196267459755,0.2069084201546308,0.210772616190549,0.11538097476779961,0.13073923336553278,0.17061461168879927,0.1822700423945777,0.19142817679102825,0.2181332003602037,0.2851668268993094,0.14358759898004814,0.21858110630105215,0.14091147800641524,0.1715033635495202,0.2831748959147781,0.11928546028621582,0.26249409286289205,0.14637281082491477,0.15646957200124526,0.12126312341220773,0.31169119564958864,0.2193638519950267,0.2964647183147393,0.2794209811132303,0.19853804069602768,0.16596479435551387,0.18138558936500399,0.21440709570802308,0.16555825714743325,0.13208218664140736,0.20483086350880578,0.22193486338965143,0.15906768373661206,0.20814117139767296,0.21146647276147112,0.1064718267081582,0.12793104170192557,0.15453686212822312,0.17035225631547662,0.18791438107406508,0.2725890341989147,0.19120364775594617,0.1740858257887251,0.18207450490161614,0.22238393638002257,0.12146896506882553,0.11510410862775103
8 Women,0.11094983832018632,0.3936912630109024,0.2016015730708398,1.0,0.1509190380858238,0.18075636839836487,0.11142360768455008,0.19451423178292543,0.09429315281340754,0.17804830290737378,0.18946938637182567,0.1477135462638436,0.11855252917025866,0.07711581553585559,0.1990564204362966,0.18764674376872983,0.20019128648255533,0.0977523760167164,0.08327518666050848,0.10511997269134452,0.24409980449999397,0.1137755845470529,0.11245859303537223,0.1563768215525423,0.34531402702543185,0.2425163110067232,0.13151180338107102,0.2893073491558469,0.1630518653815387,0.15431348253701274,0.26566538219655955,0.21849490007942338,0.1493920732663702,0.3065588556099195,0.13986536456134116,0.20984811589717337,0.23999926880386635,0.1714026356742808,0.12222736602054615,0.1627642483512823,0.2290490064945312,0.2074232047548906,0.24094111423362516,0.17681908513496694,0.24573290234701656,0.20895170213066486,0.3218848861838302,0.12126296712178779,0.23110183181039415,0.1129137816755569,0.15103443414941609,0.15734493739538796,0.20177231628075537,0.173922857775798,0.1766106412726556,0.23603092086814417,0.17959473151492625,0.07293201129069832,0.19351224194392047,0.08691807083249267,0.09841432212601307,0.04914684467387276,0.17564362814087459,0.20383628196648232,0.14824052345450828,0.2447338316394157,0.14630453061302637,0.11502591634903427,0.12594366830807532,0.1873990148679264,0.19033486549676845,0.2729072563244285,0.2596774680739062,0.05534678970046274,0.1937272701471953,0.24569050145369334,0.22815406636659036,0.20678571353942302,0.12114118043308032,0.21201619075766717,0.22027186776854324,0.28326509448819087,0.3321483705977361,0.2584555993578103,0.34018775782069116,0.2600544815797132,0.07536908377224935,0.3071590017671172,0.14167481897351505,0.19103937460804396,0.059846409652453955,0.21827676510512992,0.11881090505412271,0.05941897010078708,0.32811877806839956,0.20554231649480575,0.25862008348014826,0.1601381968440436,0.22041155767936854,0.09115436409141196,0.14675236243547926,0.17995197255523074,0.11650216068222323,0.18810410092859695,0.21821474413869416,0.1212665876657516,0.19736795181965353,0.0945149043993742,0.15167800781037136,0.2240485171470299,0.17299524008422829,0.21281665910370348,0.1526928038895847,0.11440373274660226,0.163502954500697,0.21048384411544163,0.14433397555885813,0.15706946718184994,0.12101001088210464,0.18530642421741003,0.19553681718126475,0.2291248426685679,0.10784079689648722,0.18524788245084323,0.01915072769458817,0.023720740892152932,0.23947699669504285,0.18954503420173383,0.10358540595228619,0.17910314930268736,0.10407131710969852,0.11857066719687032,0.18130578326817134,0.2813662293245008,0.11226705504271228,0.15033506687670153,0.09916574223328962,0.08861114499045568,0.34017178142091786,0.2824870458406191,0.09708875429517591,0.21303397976249738,0.29479233666559,0.16647060289985902,0.20464273927042695,0.16246335415519772,0.13901010180541343,0.140652478253621,0.12115968935569335,0.11460682175922775,0.19229401946761576,0.24152546596162125,0.10813853922929298,0.15511813308891612,0.2202429442723286,0.10031035785580215,0.19528468282320544,0.19285297091162223,0.16824688304890878,0.13007845781198166,0.1489070863529032,0.15760359487482423,0.1255873643203085,0.14164313856255067,0.12156026995550853,0.11598404089702588,0.16765646357582195,0.1735384354047146,0.17467597275601263,0.13737624265040094,0.141448435458774,0.256724486842381,0.1888992629103751,0.09159661758595887,0.342678314529227,0.12827227728266746,0.1790916707352377,0.21429722353636158,0.17147728165408221,0.2107459790955107,0.24118197033146707,0.12937204104759922,0.196210470205363,0.1729285700364804,0.14303601549423228,0.17886842625892152,0.20967627166687525,0.18650405729313463,0.24749252026295354,0.17278318444061963,0.22369974336221662,0.23878300436503744,0.24207205768091644,0.4448869185293685,0.07370214855258075,0.07297367713910434,0.25465996331575436,0.20888075965205663,0.2651418184562674,0.10294631317619289,0.21757000570331145,0.1274973546439768,0.2612669210248077,0.16094384967713024,0.2609086270637675,0.0997401002200212,0.21593754554119687,0.22421156005532786,0.14574238221076577,0.19611547351248762,0.27354429672392755,0.15955025773057038,0.09635456538891593,0.19500215399116747,0.24448869184524305,0.18467141406053147,0.4304369751798064,0.17736933412861938,0.14070705964931837,0.09303277582097126,0.14663809088521423,0.2531837000439144,0.1737042572534528,0.17694111881033045,0.12390878971114869,0.1987810680992915,0.2255256117804119,0.2649874954016992,0.1399441469607901,0.0997294016507647,0.25007985625230666,0.23071544970877447,0.12259292970607619,0.204098288314368,0.13789988400402184,0.3467534946520802,0.21365432318416683,0.1192474641488111,0.17296741971856722,0.1399104895617542,0.20445680463194982,0.32438612609361406,0.038732246306123326,0.13205117797629334,0.2082752011315452,0.22517430549774983,0.27852862049715893,0.19146171955323635,0.08446497218109467,0.13035467666962053,0.19897317863423347,0.1487379724166782,0.1785050973303211,0.15688223638226353,0.14374881072664522,0.22507565824092488,0.2585305435620244,0.18553993098490149,0.21441667468958886
88 Minutes,0.2966842099529523,0.3207683550487186,0.18049560324424585,0.1509190380858238,1.0,0.04569498821571358,0.09459520921813622,0.2532026339545015,0.06181298383055806,0.34669200729295474,0.06839059160676021,0.3481342309983617,0.20259967229234552,0.2837016346897102,0.06569106333408987,0.18498897404220851,0.19081804196293362,0.12078964295722194,0.2308329083950114,0.18104885291546582,0.13747173038976995,0.25781381814846643,0.2087332652829543,0.3060308544179279,0.14900888973656426,0.4099089124074738,0.11317770994294801,0.27312139655780576,0.23627632758184097,0.2326505308156803,0.22597438679284926,0.1510805371176013,0.08431582410727839,0.2928221765608719,0.4136405814245807,0.09663078834009198,0.12055236014313112,0.20111935534483738,0.1953623816022925,0.10208844267085325,0.15812648100415572,0.2894577158212205,0.18955216006622214,0.24039462823878327,0.31581275286217747,0.2948869413469891,0.2849782702566259,0.3781079110492456,0.2577511111157136,0.0662251462747341,0.03703656779191392,0.35031820354659504,0.18333248888286646,-0.05762110082280715,0.3046669488524184,0.3490716170210319,0.09312810150935512,0.2765267750813492,0.3138148457438886,0.02685515984966424,0.28250293249162217,0.24524921098649582,0.014681828989459026,0.19952558085851804,0.05741090898114942,0.20700261861223263,0.31291274936188995,-0.04696607007531477,0.14079949623425236,0.016526548903463917,0.19641578529314166,0.18612958551127043,0.12821512946474195,0.30586705717103974,0.5145943612034021,0.16400649809627407,0.323134938684683,0.2864643682221042,0.0844093383450894,0.031222078097351415,0.13777710962730874,0.36385597770913264,0.19827912535026154,0.11625257425457254,0.12336031574276521,0.04989475903668167,0.25401333393591047,0.20577093426725404,0.26636833815033284,0.05219441685387445,0.26540015876309697,0.3273873840978733,-0.025488578610027637,0.19580186867013394,0.26697084484135214,0.3258221096879127,0.32422308224508584,0.1021956087108609,0.1120729484490856,0.3101379225121238,0.2282168635739743,0.14511434499776465,0.18625522889135682,0.14300993638533327,0.23537430514425906,0.23585424060731922,0.42048147978479894,0.21665293503077554,0.20836986495385076,0.30402694238450906,0.34274366632723346,0.24436209433459874,0.27164203345452853,-0.01564002730207333,0.22823334364413297,0.13216277997590015,0.2160722783230276,0.3394282921449496,0.11741772064523938,0.2869092097831825,0.2967393309417955,0.05694317035741798,0.008648502174258792,0.32522187730839824,0.21103344484169834,0.2779671794725566,0.08111798242195578,0.10719590497428699,0.26478698448148075,0.11825388896919635,0.2682220114652709,0.07113783051107496,0.4031436803633005,0.11023370957466115,0.33205375993784547,0.29214158342426194,0.24289109116455848,0.1610324033544064,0.023339542544336542,0.19093208391852415,0.38251605835813796,0.17763749655837527,0.2265397304076553,0.17101561257926173,0.10361668844990714,0.024420397937170473,0.18016551989502613,0.0896201397268747,0.2698400339847003,0.28425028389783247,0.24599342519811346,0.4281294251998618,0.2761739579218749,0.07260915728890754,0.3139062020947428,0.3357079358713469,0.1486270647245898,0.1435727893186395,0.10100449862937279,0.14558676406238708,0.2131836122762292,0.3799264716786531,0.34199989304975664,0.20468474645244478,0.4166854887835777,0.3090367166662523,0.20642333111032327,0.08953375733791415,0.29828254856078223,0.07461364661425582,0.3784985717836635,0.2503201342683842,0.12344501454198216,0.09910304925662565,0.18384296401482877,0.1828381618005293,0.27987370736699846,0.20415299975166762,0.12812928830737103,0.05915093390555127,0.3310075974692375,0.16084060609584058,0.20382275227912452,0.20625144341298926,0.08177109673293327,0.2353526116996588,0.3708332920740956,0.16028135163122678,0.24127248060259163,0.34365004835131674,0.15827653353857146,0.3784159966744814,0.2037222703391124,0.17501831673869825,0.1391708907323434,0.32358290564121356,0.358700173598881,0.3669137139417055,0.21664831694896222,0.33967803897035576,0.023867798578231215,-0.03674864868668915,0.21486831649900992,0.4061391445727752,0.3369571404711194,0.16895240340866508,0.21146383427411825,0.17008065390662402,0.019540773673158356,0.17735305735560955,0.2727292617116338,0.19921301355892335,0.20421275737313385,0.2624575938217682,0.2695617017778003,0.3103107542432623,0.19282446122340963,0.11340588714087171,0.1839005231432943,0.2965306964845163,0.0665218511880468,0.09357995528499642,0.2916136921877435,0.1846819198377523,0.1199160369381967,0.20707527760173292,0.30664607227410284,0.17035240193494108,0.36014804633378883,0.28831562128188987,0.2723594898650707,0.2010002506154397,0.21225710159128874,0.08815886757036542,0.14112273264222647,0.3530608168609372,0.15239760252061674,0.03436321172227319,0.054025590803412106,0.07567073383273966,0.3619652807779821,0.3250766882880748,0.22797493064232785,0.34066700419447526,-0.023302485934360403,0.13044947439181542,0.13131636609402356,0.3099432435917952,0.20298446962759167,0.06973808406832775,0.06735246645486648,0.3938437678132243,0.23059268161980107,0.04294736701044034,0.29661461165739267,0.35478899138555203,0.345558460132723,-0.03894274083461217,0.24359335372610832
